"userID","placeID","rating","food_rating","service_rating","latitude","longitude","smoker","drink_level","dress_preference","ambience","transport","marital_status","hijos","birth_year","interest","personality","religion","activity","color","weight","budget","height"
"U1028",132630,2,2,2,23.752874,-99.169242,"false","abstemious","no preference","family","public","single","independent",1989,"variety","hard-worker","Christian","student","blue",77,"medium",1.63
"U1028",135104,0,1,0,23.752874,-99.169242,"false","abstemious","no preference","family","public","single","independent",1989,"variety","hard-worker","Christian","student","blue",77,"medium",1.63
"U1028",132613,2,2,2,23.752874,-99.169242,"false","abstemious","no preference","family","public","single","independent",1989,"variety","hard-worker","Christian","student","blue",77,"medium",1.63
"U1028",132740,1,1,1,23.752874,-99.169242,"false","abstemious","no preference","family","public","single","independent",1989,"variety","hard-worker","Christian","student","blue",77,"medium",1.63
"U1028",132663,0,0,0,23.752874,-99.169242,"false","abstemious","no preference","family","public","single","independent",1989,"variety","hard-worker","Christian","student","blue",77,"medium",1.63
"U1029",135059,2,1,1,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",132937,1,1,1,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",132921,1,1,1,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",135085,1,1,1,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",132922,1,1,1,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",132862,1,1,1,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",132754,0,0,0,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",135047,1,1,1,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",132834,0,1,0,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1029",132825,1,1,0,22.151796,-100.989075,"true","casual drinker","formal","family","public","single","independent",1990,"variety","conformist","Catholic","student","white",58,"low",1.6
"U1030",135018,2,2,2,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1030",135088,1,0,1,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1030",135016,0,0,0,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1030",135109,0,0,0,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1030",135019,0,0,0,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1030",134996,0,0,0,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1030",134986,2,2,2,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1030",132767,0,0,0,18.844818,-99.182758,"false","casual drinker","formal","family","on foot","single","independent",1991,"eco-friendly","hard-worker","Catholic","student","black",64,"medium",1.75
"U1031",132665,0,0,0,23.735698,-99.159851,"false","abstemious","informal","solitary","?","married","kids",1992,"none","hard-worker","Catholic","unemployed","white",40,"medium",1.6
"U1031",132663,0,0,0,23.735698,-99.159851,"false","abstemious","informal","solitary","?","married","kids",1992,"none","hard-worker","Catholic","unemployed","white",40,"medium",1.6
"U1031",132668,0,0,0,23.735698,-99.159851,"false","abstemious","informal","solitary","?","married","kids",1992,"none","hard-worker","Catholic","unemployed","white",40,"medium",1.6
"U1032",132834,1,1,0,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",135060,1,1,1,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",132856,1,1,0,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",135038,1,1,0,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",132872,1,1,1,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",135042,0,1,0,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",135058,2,1,0,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",135085,1,1,1,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",135032,0,0,0,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1032",135079,2,2,0,22.169184,-100.986843,"false","abstemious","formal","family","public","single","independent",1989,"variety","hard-worker","Catholic","student","blue",40,"medium",1.75
"U1033",135028,2,1,1,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",135030,2,1,1,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",135065,1,1,1,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",135045,2,1,2,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",135085,2,2,2,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",135038,1,1,1,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",135075,2,1,0,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",132951,2,1,0,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",132572,1,0,0,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",132921,2,1,1,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1033",135046,2,1,1,22.15,-100.983,"false","social drinker","no preference","family","on foot","single","?",1991,"none","hard-worker","none","student","yellow",54,"low",1.6
"U1034",135035,1,1,1,22.137178,-101.013169,"false","casual drinker","informal","family","public","single","independent",1990,"technology","thrifty-protector","Catholic","student","yellow",50,"medium",1.58
"U1034",132723,1,0,1,22.137178,-101.013169,"false","casual drinker","informal","family","public","single","independent",1990,"technology","thrifty-protector","Catholic","student","yellow",50,"medium",1.58
"U1034",135086,1,1,1,22.137178,-101.013169,"false","casual drinker","informal","family","public","single","independent",1990,"technology","thrifty-protector","Catholic","student","yellow",50,"medium",1.58
"U1034",135055,0,0,0,22.137178,-101.013169,"false","casual drinker","informal","family","public","single","independent",1990,"technology","thrifty-protector","Catholic","student","yellow",50,"medium",1.58
"U1034",135049,0,0,0,22.137178,-101.013169,"false","casual drinker","informal","family","public","single","independent",1990,"technology","thrifty-protector","Catholic","student","yellow",50,"medium",1.58
"U1034",132884,0,0,0,22.137178,-101.013169,"false","casual drinker","informal","family","public","single","independent",1990,"technology","thrifty-protector","Catholic","student","yellow",50,"medium",1.58
"U1035",135000,2,2,2,18.839671,-99.223897,"true","casual drinker","no preference","friends","car owner","single","independent",1985,"variety","hunter-ostentatious","none","student","red",69,"medium",1.75
"U1035",135018,1,2,1,18.839671,-99.223897,"true","casual drinker","no preference","friends","car owner","single","independent",1985,"variety","hunter-ostentatious","none","student","red",69,"medium",1.75
"U1035",134996,2,1,2,18.839671,-99.223897,"true","casual drinker","no preference","friends","car owner","single","independent",1985,"variety","hunter-ostentatious","none","student","red",69,"medium",1.75
"U1035",132773,2,1,2,18.839671,-99.223897,"true","casual drinker","no preference","friends","car owner","single","independent",1985,"variety","hunter-ostentatious","none","student","red",69,"medium",1.75
"U1035",132583,1,0,2,18.839671,-99.223897,"true","casual drinker","no preference","friends","car owner","single","independent",1985,"variety","hunter-ostentatious","none","student","red",69,"medium",1.75
"U1035",134986,2,2,2,18.839671,-99.223897,"true","casual drinker","no preference","friends","car owner","single","independent",1985,"variety","hunter-ostentatious","none","student","red",69,"medium",1.75
"U1036",132754,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135052,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135065,0,0,0,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135064,2,2,1,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",132825,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135085,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135025,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135059,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135045,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135042,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",132834,1,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1036",135079,2,2,2,22.160572,-100.989418,"false","social drinker","informal","family","public","single","independent",1991,"none","hard-worker","Catholic","student","blue",76,"medium",1.7
"U1037",132851,2,2,1,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",132854,1,2,0,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",135108,2,2,2,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",132830,2,2,2,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",132847,1,1,1,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",132869,1,1,2,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",135071,1,0,0,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",135070,0,0,0,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",132845,0,0,0,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",135054,2,1,1,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1037",135082,0,0,0,22.15031,-100.900536,"false","social drinker","no preference","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","blue",52,"low",1.5
"U1038",132856,0,1,1,22.125786,-100.943705,"true","social drinker","no preference","family","public","single","independent",1930,"variety","thrifty-protector","Catholic","student","blue",97,"low",1.83
"U1038",132861,1,1,2,22.125786,-100.943705,"true","social drinker","no preference","family","public","single","independent",1930,"variety","thrifty-protector","Catholic","student","blue",97,"low",1.83
"U1038",132862,2,2,2,22.125786,-100.943705,"true","social drinker","no preference","family","public","single","independent",1930,"variety","thrifty-protector","Catholic","student","blue",97,"low",1.83
"U1038",132854,1,2,2,22.125786,-100.943705,"true","social drinker","no preference","family","public","single","independent",1930,"variety","thrifty-protector","Catholic","student","blue",97,"low",1.83
"U1038",132858,0,2,1,22.125786,-100.943705,"true","social drinker","no preference","family","public","single","independent",1930,"variety","thrifty-protector","Catholic","student","blue",97,"low",1.83
"U1039",132626,2,2,1,23.738067,-99.139906,"false","social drinker","no preference","friends","?","single","independent",1989,"none","hard-worker","none","student","yellow",83,"medium",1.73
"U1039",132564,1,1,2,23.738067,-99.139906,"false","social drinker","no preference","friends","?","single","independent",1989,"none","hard-worker","none","student","yellow",83,"medium",1.73
"U1039",132665,1,1,2,23.738067,-99.139906,"false","social drinker","no preference","friends","?","single","independent",1989,"none","hard-worker","none","student","yellow",83,"medium",1.73
"U1040",135019,1,2,1,18.895187,-99.18039,"false","abstemious","no preference","friends","public","single","independent",1994,"none","thrifty-protector","Catholic","student","blue",73,"medium",1.64
"U1040",135013,2,2,2,18.895187,-99.18039,"false","abstemious","no preference","friends","public","single","independent",1994,"none","thrifty-protector","Catholic","student","blue",73,"medium",1.64
"U1040",134999,1,1,1,18.895187,-99.18039,"false","abstemious","no preference","friends","public","single","independent",1994,"none","thrifty-protector","Catholic","student","blue",73,"medium",1.64
"U1040",132773,1,1,1,18.895187,-99.18039,"false","abstemious","no preference","friends","public","single","independent",1994,"none","thrifty-protector","Catholic","student","blue",73,"medium",1.64
"U1041",132768,2,2,1,18.935191,-99.23624,"false","abstemious","no preference","friends","on foot","single","independent",1985,"eco-friendly","hunter-ostentatious","Catholic","professional","white",40,"medium",1.62
"U1041",135109,1,2,1,18.935191,-99.23624,"false","abstemious","no preference","friends","on foot","single","independent",1985,"eco-friendly","hunter-ostentatious","Catholic","professional","white",40,"medium",1.62
"U1041",134992,2,2,2,18.935191,-99.23624,"false","abstemious","no preference","friends","on foot","single","independent",1985,"eco-friendly","hunter-ostentatious","Catholic","professional","white",40,"medium",1.62
"U1041",135001,1,1,1,18.935191,-99.23624,"false","abstemious","no preference","friends","on foot","single","independent",1985,"eco-friendly","hunter-ostentatious","Catholic","professional","white",40,"medium",1.62
"U1041",134983,2,2,2,18.935191,-99.23624,"false","abstemious","no preference","friends","on foot","single","independent",1985,"eco-friendly","hunter-ostentatious","Catholic","professional","white",40,"medium",1.62
"U1041",135021,2,2,2,18.935191,-99.23624,"false","abstemious","no preference","friends","on foot","single","independent",1985,"eco-friendly","hunter-ostentatious","Catholic","professional","white",40,"medium",1.62
"U1042",134996,2,2,2,18.925773,-99.219589,"false","abstemious","no preference","family","car owner","single","independent",1943,"technology","thrifty-protector","Christian","student","yellow",40,"high",1.4
"U1042",135021,1,2,0,18.925773,-99.219589,"false","abstemious","no preference","family","car owner","single","independent",1943,"technology","thrifty-protector","Christian","student","yellow",40,"high",1.4
"U1042",134986,2,2,2,18.925773,-99.219589,"false","abstemious","no preference","family","car owner","single","independent",1943,"technology","thrifty-protector","Christian","student","yellow",40,"high",1.4
"U1042",132768,2,2,1,18.925773,-99.219589,"false","abstemious","no preference","family","car owner","single","independent",1943,"technology","thrifty-protector","Christian","student","yellow",40,"high",1.4
"U1042",134992,1,2,1,18.925773,-99.219589,"false","abstemious","no preference","family","car owner","single","independent",1943,"technology","thrifty-protector","Christian","student","yellow",40,"high",1.4
"U1043",132613,1,1,1,23.77103,-99.167082,"false","abstemious","no preference","solitary","public","single","independent",1989,"technology","hard-worker","none","student","white",60,"medium",1.64
"U1043",132608,1,1,1,23.77103,-99.167082,"false","abstemious","no preference","solitary","public","single","independent",1989,"technology","hard-worker","none","student","white",60,"medium",1.64
"U1043",132609,1,2,1,23.77103,-99.167082,"false","abstemious","no preference","solitary","public","single","independent",1989,"technology","hard-worker","none","student","white",60,"medium",1.64
"U1043",132630,1,1,1,23.77103,-99.167082,"false","abstemious","no preference","solitary","public","single","independent",1989,"technology","hard-worker","none","student","white",60,"medium",1.64
"U1043",132732,1,1,1,23.77103,-99.167082,"false","abstemious","no preference","solitary","public","single","independent",1989,"technology","hard-worker","none","student","white",60,"medium",1.64
"U1044",134987,0,0,0,18.95298,-99.260789,"true","social drinker","informal","family","car owner","married","kids",1969,"variety","thrifty-protector","Catholic","professional","orange",85,"medium",1.73
"U1044",132768,2,2,2,18.95298,-99.260789,"true","social drinker","informal","family","car owner","married","kids",1969,"variety","thrifty-protector","Catholic","professional","orange",85,"medium",1.73
"U1044",135088,2,2,2,18.95298,-99.260789,"true","social drinker","informal","family","car owner","married","kids",1969,"variety","thrifty-protector","Catholic","professional","orange",85,"medium",1.73
"U1044",134986,2,2,2,18.95298,-99.260789,"true","social drinker","informal","family","car owner","married","kids",1969,"variety","thrifty-protector","Catholic","professional","orange",85,"medium",1.73
"U1044",132583,1,2,1,18.95298,-99.260789,"true","social drinker","informal","family","car owner","married","kids",1969,"variety","thrifty-protector","Catholic","professional","orange",85,"medium",1.73
"U1045",135032,0,0,0,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",132834,1,1,1,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",135085,2,2,2,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",135064,0,0,0,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",132856,1,2,2,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",132825,2,1,1,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",135051,2,2,2,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",135052,1,2,2,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",135041,1,2,1,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1045",135060,2,2,2,22.156724,-100.984268,"false","casual drinker","elegant","friends","car owner","single","independent",1991,"technology","thrifty-protector","Mormon","student","orange",68,"high",1.6
"U1046",132572,1,2,0,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",135026,1,0,2,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",135044,1,1,0,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",132921,2,1,2,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",132861,1,2,2,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",135065,2,2,2,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",135058,2,2,1,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",135085,1,2,1,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1046",132951,1,1,2,22.144415,-100.933097,"false","social drinker","no preference","friends","car owner","single","independent",1990,"retro","hard-worker","Catholic","student","black",82,"medium",1.84
"U1047",132875,0,0,0,22.142429,-100.949147,"false","abstemious","no preference","family","public","single","independent",1992,"retro","thrifty-protector","Catholic","student","purple",60,"medium",1.63
"U1047",132884,0,0,0,22.142429,-100.949147,"false","abstemious","no preference","family","public","single","independent",1992,"retro","thrifty-protector","Catholic","student","purple",60,"medium",1.63
"U1047",132877,0,0,0,22.142429,-100.949147,"false","abstemious","no preference","family","public","single","independent",1992,"retro","thrifty-protector","Catholic","student","purple",60,"medium",1.63
"U1048",135065,2,2,0,22.142208,-101.022785,"true","casual drinker","no preference","?","public","single","independent",1988,"eco-friendly","thrifty-protector","none","student","green",65,"medium",1.7
"U1048",135034,2,2,1,22.142208,-101.022785,"true","casual drinker","no preference","?","public","single","independent",1988,"eco-friendly","thrifty-protector","none","student","green",65,"medium",1.7
"U1048",135049,1,0,2,22.142208,-101.022785,"true","casual drinker","no preference","?","public","single","independent",1988,"eco-friendly","thrifty-protector","none","student","green",65,"medium",1.7
"U1048",135026,2,2,2,22.142208,-101.022785,"true","casual drinker","no preference","?","public","single","independent",1988,"eco-friendly","thrifty-protector","none","student","green",65,"medium",1.7
"U1048",132723,2,2,2,22.142208,-101.022785,"true","casual drinker","no preference","?","public","single","independent",1988,"eco-friendly","thrifty-protector","none","student","green",65,"medium",1.7
"U1048",135048,0,1,0,22.142208,-101.022785,"true","casual drinker","no preference","?","public","single","independent",1988,"eco-friendly","thrifty-protector","none","student","green",65,"medium",1.7
"U1048",132755,2,2,2,22.142208,-101.022785,"true","casual drinker","no preference","?","public","single","independent",1988,"eco-friendly","thrifty-protector","none","student","green",65,"medium",1.7
"U1049",135032,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",135042,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",132921,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",135041,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",135085,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",135052,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",132862,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",132825,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1049",135051,0,0,0,22.15,-100.983,"false","casual drinker","informal","solitary","public","single","?",1991,"none","hard-worker","none","student","blue",55,"?",1.6
"U1050",132609,0,0,0,23.758815,-99.171216,"false","social drinker","no preference","family","car owner","single","independent",1989,"variety","hard-worker","none","student","green",73,"medium",1.71
"U1050",132608,0,0,0,23.758815,-99.171216,"false","social drinker","no preference","family","car owner","single","independent",1989,"variety","hard-worker","none","student","green",73,"medium",1.71
"U1050",132732,0,1,1,23.758815,-99.171216,"false","social drinker","no preference","family","car owner","single","independent",1989,"variety","hard-worker","none","student","green",73,"medium",1.71
"U1050",132560,0,2,0,23.758815,-99.171216,"false","social drinker","no preference","family","car owner","single","independent",1989,"variety","hard-worker","none","student","green",73,"medium",1.71
"U1050",132584,0,0,0,23.758815,-99.171216,"false","social drinker","no preference","family","car owner","single","independent",1989,"variety","hard-worker","none","student","green",73,"medium",1.71
"U1050",132740,0,2,0,23.758815,-99.171216,"false","social drinker","no preference","family","car owner","single","independent",1989,"variety","hard-worker","none","student","green",73,"medium",1.71
"U1050",132594,0,2,0,23.758815,-99.171216,"false","social drinker","no preference","family","car owner","single","independent",1989,"variety","hard-worker","none","student","green",73,"medium",1.71
"U1051",135109,1,1,1,18.877719,-99.22299,"false","casual drinker","no preference","family","public","single","independent",1979,"variety","thrifty-protector","none","professional","blue",74,"medium",1.76
"U1051",132768,1,2,1,18.877719,-99.22299,"false","casual drinker","no preference","family","public","single","independent",1979,"variety","thrifty-protector","none","professional","blue",74,"medium",1.76
"U1051",135088,1,1,1,18.877719,-99.22299,"false","casual drinker","no preference","family","public","single","independent",1979,"variety","thrifty-protector","none","professional","blue",74,"medium",1.76
"U1051",134996,1,1,2,18.877719,-99.22299,"false","casual drinker","no preference","family","public","single","independent",1979,"variety","thrifty-protector","none","professional","blue",74,"medium",1.76
"U1052",132869,2,2,1,22.138055,-100.936005,"true","social drinker","no preference","family","on foot","single","independent",1990,"none","conformist","Catholic","student","blue",85,"low",1.8
"U1052",132870,1,1,1,22.138055,-100.936005,"true","social drinker","no preference","family","on foot","single","independent",1990,"none","conformist","Catholic","student","blue",85,"low",1.8
"U1052",132851,1,0,2,22.138055,-100.936005,"true","social drinker","no preference","family","on foot","single","independent",1990,"none","conformist","Catholic","student","blue",85,"low",1.8
"U1052",132866,2,2,1,22.138055,-100.936005,"true","social drinker","no preference","family","on foot","single","independent",1990,"none","conformist","Catholic","student","blue",85,"low",1.8
"U1053",135081,2,2,1,22.175833,-100.986671,"false","casual drinker","informal","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","red",66,"low",1.72
"U1053",135076,1,1,1,22.175833,-100.986671,"false","casual drinker","informal","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","red",66,"low",1.72
"U1053",135060,2,2,1,22.175833,-100.986671,"false","casual drinker","informal","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","red",66,"low",1.72
"U1053",135062,2,1,1,22.175833,-100.986671,"false","casual drinker","informal","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","red",66,"low",1.72
"U1053",135025,2,1,2,22.175833,-100.986671,"false","casual drinker","informal","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","red",66,"low",1.72
"U1053",135038,2,1,2,22.175833,-100.986671,"false","casual drinker","informal","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","red",66,"low",1.72
"U1053",132825,1,2,0,22.175833,-100.986671,"false","casual drinker","informal","family","public","single","independent",1990,"variety","thrifty-protector","Catholic","student","red",66,"low",1.72
